,mix_enthalpy,config_entropy
Ag-Al-Cd-Rh-Ta,-1.04,0.1609
Ag-Al-Cd-Rh-Ti,-1.9900000000000002,0.1609
Ag-Al-Cd-Rh-V,-0.94,0.1609
Ag-Al-Cd-Rh-W,-0.04000000000000006,0.1609
Ag-Al-Cd-Rh-Zn,-1.38,0.1609
Ag-Al-Cd-Rh-Zr,-2.09,0.1609
Ag-Al-Cd-Ta-Ti,0.08,0.1609
Ag-Al-Cd-Ta-V,0.8499999999999999,0.1609
Ag-Al-Cd-Ta-W,1.38,0.1609
Ag-Al-Cd-Ta-Zn,0.38,0.1609
Ag-Al-Cd-Ta-Zr,-4.163336342344337e-17,0.1609
Ag-Al-Cd-Ti-V,0.060000000000000026,0.1609
Ag-Al-Cd-Ti-W,0.6399999999999999,0.1609
Ag-Al-Cd-Ti-Zn,-0.5800000000000001,0.1609
Ag-Al-Cd-Ti-Zr,-0.8099999999999999,0.1609
Ag-Al-Cd-V-W,1.38,0.1609
Ag-Al-Cd-V-Zn,0.33999999999999997,0.1609
Ag-Al-Cd-V-Zr,0.07000000000000005,0.1609
Ag-Al-Cd-W-Zn,1.2,0.1609
Ag-Al-Cd-W-Zr,0.6800000000000002,0.1609
Ag-Al-Cd-Zn-Zr,-0.73,0.1609
Ag-Al-Co-Cr-Cu,0.78,0.1609
Ag-Al-Co-Cr-Fe,0.6900000000000001,0.1609
Ag-Al-Co-Cr-Hf,0.030000000000000027,0.1609
Ag-Al-Co-Cr-Ir,-0.72,0.1609
Ag-Al-Co-Cr-Mg,0.8200000000000001,0.1609
Ag-Al-Co-Cr-Mn,0.51,0.1609
Ag-Al-Co-Cr-Mo,0.9299999999999999,0.1609
Ag-Al-Co-Cr-Nb,0.63,0.1609
Ag-Al-Co-Cr-Ni,0.17999999999999994,0.1609
Ag-Al-Co-Cr-Os,-0.37,0.1609
Ag-Al-Co-Cr-Pd,-0.10999999999999996,0.1609
Ag-Al-Co-Cr-Pt,-0.5099999999999999,0.1609
Ag-Al-Co-Cr-Re,0.52,0.1609
Ag-Al-Co-Cr-Rh,-0.45999999999999996,0.1609
Ag-Al-Co-Cr-Ta,0.6099999999999998,0.1609
Ag-Al-Co-Cr-Ti,-0.09999999999999996,0.1609
Ag-Al-Co-Cr-V,0.39000000000000007,0.1609
Ag-Al-Co-Cr-W,1.2000000000000002,0.1609
Ag-Al-Co-Cr-Zn,0.44,0.1609
Ag-Al-Co-Cr-Zr,0.24000000000000005,0.1609
Ag-Al-Co-Cu-Fe,0.36,0.1609
Ag-Al-Co-Cu-Hf,-0.6300000000000001,0.1609
Ag-Al-Co-Cu-Ir,-1.09,0.1609
Ag-Al-Co-Cu-Mg,-0.09000000000000002,0.1609
Ag-Al-Co-Cu-Mn,0.22000000000000003,0.1609
Ag-Al-Co-Cu-Mo,0.65,0.1609
Ag-Al-Co-Cu-Nb,0.20999999999999994,0.1609
Ag-Al-Co-Cu-Ni,-0.31000000000000005,0.1609
Ag-Al-Co-Cu-Os,-0.68,0.1609
Ag-Al-Co-Cu-Pd,-0.7799999999999999,0.1609
Ag-Al-Co-Cu-Pt,-0.9600000000000001,0.1609
Ag-Al-Co-Cu-Re,0.27,0.1609
Ag-Al-Co-Cu-Rh,-0.9,0.1609
Ag-Al-Co-Cu-Ta,0.22,0.1609
Ag-Al-Co-Cu-Ti,-0.6100000000000001,0.1609
Ag-Al-Co-Cu-V,0.14999999999999997,0.1609
Ag-Al-Co-Cu-W,0.9999999999999999,0.1609
Ag-Al-Co-Cu-Zn,-0.25,0.1609
Ag-Al-Co-Cu-Zr,-0.48,0.1609
Ag-Al-Co-Fe-Hf,-0.48999999999999994,0.1609
Ag-Al-Co-Fe-Ir,-1.0499999999999998,0.1609
Ag-Al-Co-Fe-Mg,0.2600000000000001,0.1609
Ag-Al-Co-Fe-Mn,0.21000000000000005,0.1609
Ag-Al-Co-Fe-Mo,0.6300000000000001,0.1609
Ag-Al-Co-Fe-Nb,0.22000000000000008,0.1609
Ag-Al-Co-Fe-Ni,-0.25,0.1609
Ag-Al-Co-Fe-Os,-0.7,0.1609
Ag-Al-Co-Fe-Pd,-0.47999999999999987,0.1609
Ag-Al-Co-Fe-Pt,-0.7699999999999998,0.1609
Ag-Al-Co-Fe-Re,0.21,0.1609
Ag-Al-Co-Fe-Rh,-0.84,0.1609
Ag-Al-Co-Fe-Ta,0.1900000000000001,0.1609
Ag-Al-Co-Fe-Ti,-0.6099999999999999,0.1609
Ag-Al-Co-Fe-V,0.01000000000000012,0.1609
Ag-Al-Co-Fe-W,0.9199999999999999,0.1609
Ag-Al-Co-Fe-Zn,-0.039999999999999966,0.1609
Ag-Al-Co-Fe-Zr,-0.2999999999999999,0.1609
Ag-Al-Co-Hf-Ir,-2.53,0.1609
Ag-Al-Co-Hf-Mg,-0.66,0.1609
Ag-Al-Co-Hf-Mn,-0.56,0.1609
Ag-Al-Co-Hf-Mo,-0.33,0.1609
Ag-Al-Co-Hf-Nb,-0.61,0.1609
Ag-Al-Co-Hf-Ni,-1.27,0.1609
Ag-Al-Co-Hf-Os,-1.8199999999999998,0.1609
Ag-Al-Co-Hf-Pd,-1.94,0.1609
Ag-Al-Co-Hf-Pt,-2.42,0.1609
Ag-Al-Co-Hf-Re,-0.8400000000000001,0.1609
Ag-Al-Co-Hf-Rh,-2.28,0.1609
Ag-Al-Co-Hf-Ta,-0.56,0.1609
Ag-Al-Co-Hf-Ti,-1.24,0.1609
Ag-Al-Co-Hf-V,-0.55,0.1609
Ag-Al-Co-Hf-W,0.030000000000000034,0.1609
Ag-Al-Co-Hf-Zn,-0.95,0.1609
Ag-Al-Co-Hf-Zr,-1.1500000000000001,0.1609
Ag-Al-Co-Ir-Mg,-1.4499999999999997,0.1609
Ag-Al-Co-Ir-Mn,-1.19,0.1609
Ag-Al-Co-Ir-Mo,-0.97,0.1609
Ag-Al-Co-Ir-Nb,-1.55,0.1609
Ag-Al-Co-Ir-Ni,-1.52,0.1609
Ag-Al-Co-Ir-Os,-2.01,0.1609
Ag-Al-Co-Ir-Pd,-1.77,0.1609
Ag-Al-Co-Ir-Pt,-1.95,0.1609
Ag-Al-Co-Ir-Re,-1.2999999999999998,0.1609
Ag-Al-Co-Ir-Rh,-2.0799999999999996,0.1609
Ag-Al-Co-Ir-Ta,-1.61,0.1609
Ag-Al-Co-Ir-Ti,-2.45,0.1609
Ag-Al-Co-Ir-V,-1.57,0.1609
Ag-Al-Co-Ir-W,-0.68,0.1609
Ag-Al-Co-Ir-Zn,-1.48,0.1609
Ag-Al-Co-Ir-Zr,-2.28,0.1609
Ag-Al-Co-Mg-Mn,0.21000000000000002,0.1609
Ag-Al-Co-Mg-Mo,0.53,0.1609
Ag-Al-Co-Mg-Nb,0.17,0.1609
Ag-Al-Co-Mg-Ni,-0.49000000000000005,0.1609
Ag-Al-Co-Mg-Os,-0.8699999999999999,0.1609
Ag-Al-Co-Mg-Pd,-1.35,0.1609
Ag-Al-Co-Mg-Pt,-1.6400000000000001,0.1609
Ag-Al-Co-Mg-Re,0.11000000000000004,0.1609
Ag-Al-Co-Mg-Rh,-1.3499999999999999,0.1609
Ag-Al-Co-Mg-Ta,0.26,0.1609
Ag-Al-Co-Mg-Ti,-0.5800000000000001,0.1609
Ag-Al-Co-Mg-V,0.22000000000000003,0.1609
Ag-Al-Co-Mg-W,0.9299999999999999,0.1609
Ag-Al-Co-Mg-Zn,-0.33,0.1609
Ag-Al-Co-Mg-Zr,-0.5499999999999999,0.1609
Ag-Al-Co-Mn-Mo,0.48000000000000004,0.1609
Ag-Al-Co-Mn-Nb,0.11000000000000004,0.1609
Ag-Al-Co-Mn-Ni,-0.30000000000000004,0.1609
Ag-Al-Co-Mn-Os,-0.8400000000000001,0.1609
Ag-Al-Co-Mn-Pd,-0.7799999999999999,0.1609
Ag-Al-Co-Mn-Pt,-1.0899999999999999,0.1609
Ag-Al-Co-Mn-Re,0.04999999999999996,0.1609
Ag-Al-Co-Mn-Rh,-0.9500000000000001,0.1609
Ag-Al-Co-Mn-Ta,0.07000000000000009,0.1609
Ag-Al-Co-Mn-Ti,-0.71,0.1609
Ag-Al-Co-Mn-V,-0.15999999999999992,0.1609
Ag-Al-Co-Mn-W,0.7600000000000001,0.1609
Ag-Al-Co-Mn-Zn,-0.10999999999999997,0.1609
Ag-Al-Co-Mn-Zr,-0.35,0.1609
Ag-Al-Co-Mo-Nb,0.32,0.1609
Ag-Al-Co-Mo-Ni,0.05999999999999993,0.1609
Ag-Al-Co-Mo-Os,-0.43000000000000005,0.1609
Ag-Al-Co-Mo-Pd,-0.31000000000000005,0.1609
Ag-Al-Co-Mo-Pt,-0.72,0.1609
Ag-Al-Co-Mo-Re,0.41999999999999993,0.1609
Ag-Al-Co-Mo-Rh,-0.69,0.1609
Ag-Al-Co-Mo-Ta,0.27999999999999986,0.1609
Ag-Al-Co-Mo-Ti,-0.37,0.1609
Ag-Al-Co-Mo-V,0.2500000000000001,0.1609
Ag-Al-Co-Mo-W,1.0,0.1609
Ag-Al-Co-Mo-Zn,0.2799999999999999,0.1609
Ag-Al-Co-Mo-Zr,-0.11000000000000001,0.1609
Ag-Al-Co-Nb-Ni,-0.42000000000000004,0.1609
Ag-Al-Co-Nb-Os,-0.99,0.1609
Ag-Al-Co-Nb-Pd,-0.9099999999999999,0.1609
Ag-Al-Co-Nb-Pt,-1.3699999999999999,0.1609
Ag-Al-Co-Nb-Re,-0.13000000000000006,0.1609
Ag-Al-Co-Nb-Rh,-1.28,0.1609
Ag-Al-Co-Nb-Ta,0.07000000000000009,0.1609
Ag-Al-Co-Nb-Ti,-0.5799999999999998,0.1609
Ag-Al-Co-Nb-V,0.08000000000000008,0.1609
Ag-Al-Co-Nb-W,0.6200000000000001,0.1609
Ag-Al-Co-Nb-Zn,-0.16,0.1609
Ag-Al-Co-Nb-Zr,-0.43999999999999995,0.1609
Ag-Al-Co-Ni-Os,-1.21,0.1609
Ag-Al-Co-Ni-Pd,-1.03,0.1609
Ag-Al-Co-Ni-Pt,-1.28,0.1609
Ag-Al-Co-Ni-Re,-0.34000000000000014,0.1609
Ag-Al-Co-Ni-Rh,-1.2600000000000002,0.1609
Ag-Al-Co-Ni-Ta,-0.44999999999999996,0.1609
Ag-Al-Co-Ni-Ti,-1.29,0.1609
Ag-Al-Co-Ni-V,-0.52,0.1609
Ag-Al-Co-Ni-W,0.36000000000000004,0.1609
Ag-Al-Co-Ni-Zn,-0.72,0.1609
Ag-Al-Co-Ni-Zr,-1.0899999999999999,0.1609
Ag-Al-Co-Os-Pd,-1.44,0.1609
Ag-Al-Co-Os-Pt,-1.69,0.1609
Ag-Al-Co-Os-Re,-0.8400000000000001,0.1609
Ag-Al-Co-Os-Rh,-1.6199999999999999,0.1609
Ag-Al-Co-Os-Ta,-1.06,0.1609
Ag-Al-Co-Os-Ti,-1.91,0.1609
Ag-Al-Co-Os-V,-1.19,0.1609
Ag-Al-Co-Os-W,-0.13999999999999996,0.1609
Ag-Al-Co-Os-Zn,-1.0,0.1609
Ag-Al-Co-Os-Zr,-1.58,0.1609
Ag-Al-Co-Pd-Pt,-1.63,0.1609
Ag-Al-Co-Pd-Re,-0.5800000000000001,0.1609
Ag-Al-Co-Pd-Rh,-1.5699999999999998,0.1609
Ag-Al-Co-Pd-Ta,-0.9300000000000002,0.1609
Ag-Al-Co-Pd-Ti,-1.83,0.1609
Ag-Al-Co-Pd-V,-0.8799999999999999,0.1609
Ag-Al-Co-Pd-W,0.020000000000000018,0.1609
Ag-Al-Co-Pd-Zn,-1.33,0.1609
Ag-Al-Co-Pd-Zr,-1.76,0.1609
Ag-Al-Co-Pt-Re,-0.9,0.1609
Ag-Al-Co-Pt-Rh,-1.82,0.1609
Ag-Al-Co-Pt-Ta,-1.3900000000000001,0.1609
Ag-Al-Co-Pt-Ti,-2.31,0.1609
Ag-Al-Co-Pt-V,-1.33,0.1609
Ag-Al-Co-Pt-W,-0.3800000000000001,0.1609
Ag-Al-Co-Pt-Zn,-1.51,0.1609
Ag-Al-Co-Pt-Zr,-2.23,0.1609
Ag-Al-Co-Re-Rh,-0.9299999999999999,0.1609
Ag-Al-Co-Re-Ta,-0.18000000000000002,0.1609
Ag-Al-Co-Re-Ti,-0.97,0.1609
Ag-Al-Co-Re-V,-0.30000000000000004,0.1609
Ag-Al-Co-Re-W,0.6999999999999997,0.1609
Ag-Al-Co-Re-Zn,-0.06000000000000009,0.1609
Ag-Al-Co-Re-Zr,-0.62,0.1609
Ag-Al-Co-Rh-Ta,-1.34,0.1609
Ag-Al-Co-Rh-Ti,-2.17,0.1609
Ag-Al-Co-Rh-V,-1.28,0.1609
Ag-Al-Co-Rh-W,-0.3900000000000001,0.1609
Ag-Al-Co-Rh-Zn,-1.4100000000000001,0.1609
Ag-Al-Co-Rh-Zr,-2.04,0.1609
Ag-Al-Co-Ta-Ti,-0.5399999999999999,0.1609
Ag-Al-Co-Ta-V,0.06999999999999992,0.1609
Ag-Al-Co-Ta-W,0.5900000000000001,0.1609
Ag-Al-Co-Ta-Zn,-0.08999999999999997,0.1609
Ag-Al-Co-Ta-Zr,-0.39000000000000007,0.1609
Ag-Al-Co-Ti-V,-0.6,0.1609
Ag-Al-Co-Ti-W,-0.030000000000000138,0.1609
Ag-Al-Co-Ti-Zn,-0.9299999999999999,0.1609
Ag-Al-Co-Ti-Zr,-1.08,0.1609
Ag-Al-Co-V-W,0.55,0.1609
Ag-Al-Co-V-Zn,-0.16999999999999996,0.1609
Ag-Al-Co-V-Zr,-0.3599999999999999,0.1609
Ag-Al-Co-W-Zn,0.68,0.1609
Ag-Al-Co-W-Zr,0.24000000000000005,0.1609
Ag-Al-Co-Zn-Zr,-0.8500000000000001,0.1609
Ag-Al-Cr-Cu-Fe,1.0,0.1609
Ag-Al-Cr-Cu-Hf,0.3499999999999999,0.1609
Ag-Al-Cr-Cu-Ir,-0.56,0.1609
Ag-Al-Cr-Cu-Mg,0.8399999999999999,0.1609
Ag-Al-Cr-Cu-Mn,0.7899999999999999,0.1609
Ag-Al-Cr-Cu-Mo,1.2600000000000002,0.1609
Ag-Al-Cr-Cu-Nb,0.96,0.1609
Ag-Al-Cr-Cu-Ni,0.3799999999999999,0.1609
Ag-Al-Cr-Cu-Os,-0.14000000000000007,0.1609
Ag-Al-Cr-Cu-Pd,-0.08000000000000008,0.1609
Ag-Al-Cr-Cu-Pt,-0.4,0.1609
Ag-Al-Cr-Cu-Re,0.83,0.1609
Ag-Al-Cr-Cu-Rh,-0.3100000000000001,0.1609
Ag-Al-Cr-Cu-Ta,1.0,0.1609
Ag-Al-Cr-Cu-Ti,0.27,0.1609
Ag-Al-Cr-Cu-V,0.8099999999999999,0.1609
Ag-Al-Cr-Cu-W,1.6,0.1609
Ag-Al-Cr-Cu-Zn,0.56,0.1609
Ag-Al-Cr-Cu-Zr,0.48999999999999994,0.1609
Ag-Al-Cr-Fe-Hf,0.32000000000000006,0.1609
Ag-Al-Cr-Fe-Ir,-0.69,0.1609
Ag-Al-Cr-Fe-Mg,1.02,0.1609
Ag-Al-Cr-Fe-Mn,0.6100000000000001,0.1609
Ag-Al-Cr-Fe-Mo,1.0699999999999998,0.1609
Ag-Al-Cr-Fe-Nb,0.8,0.1609
Ag-Al-Cr-Fe-Ni,0.27,0.1609
Ag-Al-Cr-Fe-Os,-0.32999999999999996,0.1609
Ag-Al-Cr-Fe-Pd,0.05000000000000006,0.1609
Ag-Al-Cr-Fe-Pt,-0.37999999999999995,0.1609
Ag-Al-Cr-Fe-Re,0.5999999999999999,0.1609
Ag-Al-Cr-Fe-Rh,-0.41999999999999993,0.1609
Ag-Al-Cr-Fe-Ta,0.8,0.1609
Ag-Al-Cr-Fe-Ti,0.10000000000000012,0.1609
Ag-Al-Cr-Fe-V,0.5000000000000001,0.1609
Ag-Al-Cr-Fe-W,1.3499999999999999,0.1609
Ag-Al-Cr-Fe-Zn,0.6,0.1609
Ag-Al-Cr-Fe-Zr,0.5,0.1609
Ag-Al-Cr-Hf-Ir,-1.83,0.1609
Ag-Al-Cr-Hf-Mg,0.44000000000000006,0.1609
Ag-Al-Cr-Hf-Mn,0.18,0.1609
Ag-Al-Cr-Hf-Mo,0.45,0.1609
Ag-Al-Cr-Hf-Nb,0.31000000000000005,0.1609
Ag-Al-Cr-Hf-Ni,-0.41000000000000003,0.1609
Ag-Al-Cr-Hf-Os,-1.1099999999999999,0.1609
Ag-Al-Cr-Hf-Pd,-1.0699999999999998,0.1609
Ag-Al-Cr-Hf-Pt,-1.69,0.1609
Ag-Al-Cr-Hf-Re,-0.11000000000000004,0.1609
Ag-Al-Cr-Hf-Rh,-1.52,0.1609
Ag-Al-Cr-Hf-Ta,0.39,0.1609
Ag-Al-Cr-Hf-Ti,-0.19,0.1609
Ag-Al-Cr-Hf-V,0.2800000000000001,0.1609
Ag-Al-Cr-Hf-W,0.8000000000000002,0.1609
Ag-Al-Cr-Hf-Zn,0.030000000000000027,0.1609
Ag-Al-Cr-Hf-Zr,-0.009999999999999995,0.1609
Ag-Al-Cr-Ir-Mg,-0.8,0.1609
Ag-Al-Cr-Ir-Mn,-0.8999999999999999,0.1609
Ag-Al-Cr-Ir-Mo,-0.6400000000000001,0.1609
Ag-Al-Cr-Ir-Nb,-1.08,0.1609
Ag-Al-Cr-Ir-Ni,-1.11,0.1609
Ag-Al-Cr-Ir-Os,-1.75,0.1609
Ag-Al-Cr-Ir-Pd,-1.3500000000000003,0.1609
Ag-Al-Cr-Ir-Pt,-1.6700000000000002,0.1609
Ag-Al-Cr-Ir-Re,-1.02,0.1609
Ag-Al-Cr-Ir-Rh,-1.7700000000000002,0.1609
Ag-Al-Cr-Ir-Ta,-1.1099999999999999,0.1609
Ag-Al-Cr-Ir-Ti,-1.85,0.1609
Ag-Al-Cr-Ir-V,-1.19,0.1609
Ag-Al-Cr-Ir-W,-0.36000000000000015,0.1609
Ag-Al-Cr-Ir-Zn,-0.95,0.1609
Ag-Al-Cr-Ir-Zr,-1.5899999999999999,0.1609
Ag-Al-Cr-Mg-Mn,0.9,0.1609
Ag-Al-Cr-Mg-Mo,1.2600000000000002,0.1609
Ag-Al-Cr-Mg-Nb,1.04,0.1609
Ag-Al-Cr-Mg-Ni,0.32,0.1609
Ag-Al-Cr-Mg-Os,-0.20999999999999994,0.1609
Ag-Al-Cr-Mg-Pd,-0.5300000000000001,0.1609
Ag-Al-Cr-Mg-Pt,-0.9600000000000001,0.1609
Ag-Al-Cr-Mg-Re,0.7899999999999999,0.1609
Ag-Al-Cr-Mg-Rh,-0.6399999999999999,0.1609
Ag-Al-Cr-Mg-Ta,1.16,0.1609
Ag-Al-Cr-Mg-Ti,0.42000000000000004,0.1609
Ag-Al-Cr-Mg-V,1.0,0.1609
Ag-Al-Cr-Mg-W,1.65,0.1609
Ag-Al-Cr-Mg-Zn,0.6000000000000001,0.1609
Ag-Al-Cr-Mg-Zr,0.54,0.1609
Ag-Al-Cr-Mn-Mo,0.8499999999999999,0.1609
Ag-Al-Cr-Mn-Nb,0.6200000000000001,0.1609
Ag-Al-Cr-Mn-Ni,0.14999999999999997,0.1609
Ag-Al-Cr-Mn-Os,-0.54,0.1609
Ag-Al-Cr-Mn-Pd,-0.32,0.1609
Ag-Al-Cr-Mn-Pt,-0.7699999999999999,0.1609
Ag-Al-Cr-Mn-Re,0.36999999999999983,0.1609
Ag-Al-Cr-Mn-Rh,-0.6,0.1609
Ag-Al-Cr-Mn-Ta,0.6099999999999999,0.1609
Ag-Al-Cr-Mn-Ti,-0.0699999999999999,0.1609
Ag-Al-Cr-Mn-V,0.2600000000000001,0.1609
Ag-Al-Cr-Mn-W,1.12,0.1609
Ag-Al-Cr-Mn-Zn,0.45999999999999996,0.1609
Ag-Al-Cr-Mn-Zr,0.38,0.1609
Ag-Al-Cr-Mo-Nb,0.8699999999999999,0.1609
Ag-Al-Cr-Mo-Ni,0.5499999999999998,0.1609
Ag-Al-Cr-Mo-Os,-0.09000000000000011,0.1609
Ag-Al-Cr-Mo-Pd,0.19,0.1609
Ag-Al-Cr-Mo-Pt,-0.36,0.1609
Ag-Al-Cr-Mo-Re,0.7799999999999998,0.1609
Ag-Al-Cr-Mo-Rh,-0.29999999999999993,0.1609
Ag-Al-Cr-Mo-Ta,0.8599999999999998,0.1609
Ag-Al-Cr-Mo-Ti,0.31000000000000005,0.1609
Ag-Al-Cr-Mo-V,0.7100000000000001,0.1609
Ag-Al-Cr-Mo-W,1.4000000000000001,0.1609
Ag-Al-Cr-Mo-Zn,0.8899999999999999,0.1609
Ag-Al-Cr-Mo-Zr,0.66,0.1609
Ag-Al-Cr-Nb-Ni,0.21,0.1609
Ag-Al-Cr-Nb-Os,-0.51,0.1609
Ag-Al-Cr-Nb-Pd,-0.26999999999999996,0.1609
Ag-Al-Cr-Nb-Pt,-0.8699999999999999,0.1609
Ag-Al-Cr-Nb-Re,0.3699999999999999,0.1609
Ag-Al-Cr-Nb-Rh,-0.75,0.1609
Ag-Al-Cr-Nb-Ta,0.7899999999999998,0.1609
Ag-Al-Cr-Nb-Ti,0.24000000000000013,0.1609
Ag-Al-Cr-Nb-V,0.6800000000000002,0.1609
Ag-Al-Cr-Nb-W,1.1600000000000001,0.1609
Ag-Al-Cr-Nb-Zn,0.59,0.1609
Ag-Al-Cr-Nb-Zr,0.4700000000000001,0.1609
Ag-Al-Cr-Ni-Os,-0.79,0.1609
Ag-Al-Cr-Ni-Pd,-0.4500000000000001,0.1609
Ag-Al-Cr-Ni-Pt,-0.84,0.1609
Ag-Al-Cr-Ni-Re,0.0999999999999998,0.1609
Ag-Al-Cr-Ni-Rh,-0.79,0.1609
Ag-Al-Cr-Ni-Ta,0.20999999999999977,0.1609
Ag-Al-Cr-Ni-Ti,-0.53,0.1609
Ag-Al-Cr-Ni-V,0.020000000000000018,0.1609
Ag-Al-Cr-Ni-W,0.8399999999999999,0.1609
Ag-Al-Cr-Ni-Zn,-0.03000000000000011,0.1609
Ag-Al-Cr-Ni-Zr,-0.24000000000000005,0.1609
Ag-Al-Cr-Os-Pd,-1.01,0.1609
Ag-Al-Cr-Os-Pt,-1.4000000000000001,0.1609
Ag-Al-Cr-Os-Re,-0.5500000000000002,0.1609
Ag-Al-Cr-Os-Rh,-1.3,0.1609
Ag-Al-Cr-Os-Ta,-0.5500000000000002,0.1609
Ag-Al-Cr-Os-Ti,-1.2999999999999998,0.1609
Ag-Al-Cr-Os-V,-0.7999999999999999,0.1609
Ag-Al-Cr-Os-W,0.19,0.1609
Ag-Al-Cr-Os-Zn,-0.4600000000000001,0.1609
Ag-Al-Cr-Os-Zr,-0.88,0.1609
Ag-Al-Cr-Pd-Pt,-1.1800000000000002,0.1609
Ag-Al-Cr-Pd-Re,-0.13000000000000006,0.1609
Ag-Al-Cr-Pd-Rh,-1.0900000000000003,0.1609
Ag-Al-Cr-Pd-Ta,-0.26,0.1609
Ag-Al-Cr-Pd-Ti,-1.06,0.1609
Ag-Al-Cr-Pd-V,-0.32999999999999996,0.1609
Ag-Al-Cr-Pd-W,0.51,0.1609
Ag-Al-Cr-Pd-Zn,-0.6300000000000001,0.1609
Ag-Al-Cr-Pd-Zr,-0.9,0.1609
Ag-Al-Cr-Pt-Re,-0.5900000000000001,0.1609
Ag-Al-Cr-Pt-Rh,-1.4800000000000002,0.1609
Ag-Al-Cr-Pt-Ta,-0.86,0.1609
Ag-Al-Cr-Pt-Ti,-1.6799999999999997,0.1609
Ag-Al-Cr-Pt-V,-0.9199999999999999,0.1609
Ag-Al-Cr-Pt-W,-0.03,0.1609
Ag-Al-Cr-Pt-Zn,-0.95,0.1609
Ag-Al-Cr-Pt-Zr,-1.5099999999999998,0.1609
Ag-Al-Cr-Re-Rh,-0.5899999999999999,0.1609
Ag-Al-Cr-Re-Ta,0.3499999999999998,0.1609
Ag-Al-Cr-Re-Ti,-0.33999999999999997,0.1609
Ag-Al-Cr-Re-V,0.10999999999999976,0.1609
Ag-Al-Cr-Re-W,1.0499999999999996,0.1609
Ag-Al-Cr-Re-Zn,0.4999999999999999,0.1609
Ag-Al-Cr-Re-Zr,0.09999999999999998,0.1609
Ag-Al-Cr-Rh-Ta,-0.78,0.1609
Ag-Al-Cr-Rh-Ti,-1.5099999999999998,0.1609
Ag-Al-Cr-Rh-V,-0.8400000000000001,0.1609
Ag-Al-Cr-Rh-W,-0.010000000000000175,0.1609
Ag-Al-Cr-Rh-Zn,-0.8200000000000001,0.1609
Ag-Al-Cr-Rh-Zr,-1.29,0.1609
Ag-Al-Cr-Ta-Ti,0.31000000000000005,0.1609
Ag-Al-Cr-Ta-V,0.7,0.1609
Ag-Al-Cr-Ta-W,1.16,0.1609
Ag-Al-Cr-Ta-Zn,0.6900000000000001,0.1609
Ag-Al-Cr-Ta-Zr,0.55,0.1609
Ag-Al-Cr-Ti-V,0.13000000000000012,0.1609
Ag-Al-Cr-Ti-W,0.6399999999999999,0.1609
Ag-Al-Cr-Ti-Zn,-0.04999999999999993,0.1609
Ag-Al-Cr-Ti-Zr,-0.039999999999999925,0.1609
Ag-Al-Cr-V-W,0.9999999999999998,0.1609
Ag-Al-Cr-V-Zn,0.49000000000000005,0.1609
Ag-Al-Cr-V-Zr,0.4600000000000001,0.1609
Ag-Al-Cr-W-Zn,1.28,0.1609
Ag-Al-Cr-W-Zr,1.0000000000000002,0.1609
Ag-Al-Cr-Zn-Zr,0.12,0.1609
Ag-Al-Cu-Fe-Hf,-0.21999999999999995,0.1609
Ag-Al-Cu-Fe-Ir,-0.9400000000000001,0.1609
Ag-Al-Cu-Fe-Mg,0.23000000000000007,0.1609
Ag-Al-Cu-Fe-Mn,0.44000000000000006,0.1609
Ag-Al-Cu-Fe-Mo,0.91,0.1609
Ag-Al-Cu-Fe-Nb,0.49999999999999994,0.1609
Ag-Al-Cu-Fe-Ni,-0.1,0.1609
Ag-Al-Cu-Fe-Os,-0.52,0.1609
Ag-Al-Cu-Fe-Pd,-0.5,0.1609
Ag-Al-Cu-Fe-Pt,-0.7099999999999999,0.1609
Ag-Al-Cu-Fe-Re,0.47000000000000014,0.1609
Ag-Al-Cu-Fe-Rh,-0.74,0.1609
Ag-Al-Cu-Fe-Ta,0.53,0.1609
Ag-Al-Cu-Fe-Ti,-0.2899999999999999,0.1609
Ag-Al-Cu-Fe-V,0.38,0.1609
Ag-Al-Cu-Fe-W,1.2699999999999998,0.1609
Ag-Al-Cu-Fe-Zn,0.030000000000000047,0.1609
Ag-Al-Cu-Fe-Zr,-0.09999999999999998,0.1609
Ag-Al-Cu-Hf-Ir,-2.41,0.1609
Ag-Al-Cu-Hf-Mg,-0.68,0.1609
Ag-Al-Cu-Hf-Mn,-0.31999999999999995,0.1609
Ag-Al-Cu-Hf-Mo,-0.039999999999999966,0.1609
Ag-Al-Cu-Hf-Nb,-0.32000000000000006,0.1609
Ag-Al-Cu-Hf-Ni,-1.11,0.1609
Ag-Al-Cu-Hf-Os,-1.63,0.1609
Ag-Al-Cu-Hf-Pd,-1.9500000000000002,0.1609
Ag-Al-Cu-Hf-Pt,-2.35,0.1609
Ag-Al-Cu-Hf-Re,-0.57,0.1609
Ag-Al-Cu-Hf-Rh,-2.17,0.1609
Ag-Al-Cu-Hf-Ta,-0.20999999999999994,0.1609
Ag-Al-Cu-Hf-Ti,-0.9100000000000001,0.1609
Ag-Al-Cu-Hf-V,-0.16999999999999993,0.1609
Ag-Al-Cu-Hf-W,0.3899999999999999,0.1609
Ag-Al-Cu-Hf-Zn,-0.8700000000000001,0.1609
Ag-Al-Cu-Hf-Zr,-0.9400000000000001,0.1609
Ag-Al-Cu-Ir-Mg,-1.63,0.1609
Ag-Al-Cu-Ir-Mn,-1.1099999999999999,0.1609
