,mix_enthalpy,config_entropy
Ag-Cd-Cr-Fe,0.435,0.0001195
Ag-Cd-Cr-Hf,0.285,0.0001195
Ag-Cd-Cr-Ir,0.2075,0.0001195
Ag-Cd-Cr-Mg,0.3,0.0001195
Ag-Cd-Cr-Mn,0.385,0.0001195
Ag-Cd-Cr-Mo,0.4975,0.0001195
Ag-Cd-Cr-Nb,0.4225,0.0001195
Ag-Cd-Cr-Ni,0.35,0.0001195
Ag-Cd-Cr-Os,0.285,0.0001195
Ag-Cd-Cr-Pd,0.2175,0.0001195
Ag-Cd-Cr-Pt,0.19,0.0001195
Ag-Cd-Cr-Re,0.4475,0.0001195
Ag-Cd-Cr-Rh,0.23,0.0001195
Ag-Cd-Cr-Ta,0.445,0.0001195
Ag-Cd-Cr-Ti,0.275,0.0001195
Ag-Cd-Cr-V,0.4025,0.0001195
Ag-Cd-Cr-W,0.5725,0.0001195
Ag-Cd-Cr-Zn,0.285,0.0001195
Ag-Cd-Cr-Zr,0.305,0.0001195
Ag-Cd-Cu-Fe,0.2275,0.0001195
Ag-Cd-Cu-Hf,-0.005,0.0001195
Ag-Cd-Cu-Ir,-0.01,0.0001195
Ag-Cd-Cu-Mg,-0.0525,0.0001195
Ag-Cd-Cu-Mn,0.1875,0.0001195
Ag-Cd-Cu-Mo,0.3025,0.0001195
Ag-Cd-Cu-Nb,0.1925,0.0001195
Ag-Cd-Cu-Ni,0.1025,0.0001195
Ag-Cd-Cu-Os,0.0825,0.0001195
Ag-Cd-Cu-Pd,-0.075,0.0001195
Ag-Cd-Cu-Pt,-0.0475,0.0001195
Ag-Cd-Cu-Re,0.26,0.0001195
Ag-Cd-Cu-Rh,-0.005,0.0001195
Ag-Cd-Cu-Ta,0.2225,0.0001195
Ag-Cd-Cu-Ti,0.0225,0.0001195
Ag-Cd-Cu-V,0.2175,0.0001195
Ag-Cd-Cu-W,0.3975,0.0001195
Ag-Cd-Cu-Zn,-0.0125,0.0001195
Ag-Cd-Cu-Zr,-0.0,0.0001195
Ag-Cd-Fe-Hf,0.1125,0.0001195
Ag-Cd-Fe-Ir,0.0825,0.0001195
Ag-Cd-Fe-Mg,0.1175,0.0001195
Ag-Cd-Fe-Mn,0.2675,0.0001195
Ag-Cd-Fe-Mo,0.38,0.0001195
Ag-Cd-Fe-Nb,0.2775,0.0001195
Ag-Cd-Fe-Ni,0.2,0.0001195
Ag-Cd-Fe-Os,0.16,0.0001195
Ag-Cd-Fe-Pd,0.0825,0.0001195
Ag-Cd-Fe-Pt,0.0825,0.0001195
Ag-Cd-Fe-Re,0.3275,0.0001195
Ag-Cd-Fe-Rh,0.0925,0.0001195
Ag-Cd-Fe-Ta,0.2975,0.0001195
Ag-Cd-Fe-Ti,0.105,0.0001195
Ag-Cd-Fe-V,0.265,0.0001195
Ag-Cd-Fe-W,0.46,0.0001195
Ag-Cd-Fe-Zn,0.1225,0.0001195
Ag-Cd-Fe-Zr,0.1275,0.0001195
Ag-Cd-Hf-Ir,-0.2725,0.0001195
Ag-Cd-Hf-Mg,-0.0975,0.0001195
Ag-Cd-Hf-Mn,0.09,0.0001195
Ag-Cd-Hf-Mo,0.155,0.0001195
Ag-Cd-Hf-Nb,0.085,0.0001195
Ag-Cd-Hf-Ni,-0.04,0.0001195
Ag-Cd-Hf-Os,-0.105,0.0001195
Ag-Cd-Hf-Pd,-0.2675,0.0001195
Ag-Cd-Hf-Pt,-0.315,0.0001195
Ag-Cd-Hf-Re,0.08,0.0001195
Ag-Cd-Hf-Rh,-0.2525,0.0001195
Ag-Cd-Hf-Ta,0.125,0.0001195
Ag-Cd-Hf-Ti,-0.0375,0.0001195
Ag-Cd-Hf-V,0.14,0.0001195
Ag-Cd-Hf-W,0.2525,0.0001195
Ag-Cd-Hf-Zn,-0.09,0.0001195
Ag-Cd-Hf-Zr,-0.07,0.0001195
Ag-Cd-Ir-Mg,-0.185,0.0001195
Ag-Cd-Ir-Mn,0.0425,0.0001195
Ag-Cd-Ir-Mo,0.105,0.0001195
Ag-Cd-Ir-Nb,-0.04,0.0001195
Ag-Cd-Ir-Ni,0.0075,0.0001195
Ag-Cd-Ir-Os,-0.0425,0.0001195
Ag-Cd-Ir-Pd,-0.115,0.0001195
Ag-Cd-Ir-Pt,-0.0875,0.0001195
Ag-Cd-Ir-Re,0.075,0.0001195
Ag-Cd-Ir-Rh,-0.0925,0.0001195
Ag-Cd-Ir-Ta,-0.0275,0.0001195
Ag-Cd-Ir-Ti,-0.23,0.0001195
Ag-Cd-Ir-V,-0.005,0.0001195
Ag-Cd-Ir-W,0.185,0.0001195
Ag-Cd-Ir-Zn,-0.1125,0.0001195
Ag-Cd-Ir-Zr,-0.2425,0.0001195
Ag-Cd-Mg-Mn,0.1,0.0001195
Ag-Cd-Mg-Mo,0.1875,0.0001195
Ag-Cd-Mg-Nb,0.0975,0.0001195
Ag-Cd-Mg-Ni,-0.0275,0.0001195
Ag-Cd-Mg-Os,-0.05,0.0001195
Ag-Cd-Mg-Pd,-0.3025,0.0001195
Ag-Cd-Mg-Pt,-0.3025,0.0001195
Ag-Cd-Mg-Re,0.135,0.0001195
Ag-Cd-Mg-Rh,-0.2025,0.0001195
Ag-Cd-Mg-Ta,0.1475,0.0001195
Ag-Cd-Mg-Ti,-0.055,0.0001195
Ag-Cd-Mg-V,0.15,0.0001195
Ag-Cd-Mg-W,0.295,0.0001195
Ag-Cd-Mg-Zn,-0.1175,0.0001195
Ag-Cd-Mg-Zr,-0.1025,0.0001195
Ag-Cd-Mn-Mo,0.3375,0.0001195
Ag-Cd-Mn-Nb,0.245,0.0001195
Ag-Cd-Mn-Ni,0.1825,0.0001195
Ag-Cd-Mn-Os,0.12,0.0001195
Ag-Cd-Mn-Pd,0.0025,0.0001195
Ag-Cd-Mn-Pt,-0.0025,0.0001195
Ag-Cd-Mn-Re,0.2825,0.0001195
Ag-Cd-Mn-Rh,0.06,0.0001195
Ag-Cd-Mn-Ta,0.2625,0.0001195
Ag-Cd-Mn-Ti,0.075,0.0001195
Ag-Cd-Mn-V,0.2175,0.0001195
Ag-Cd-Mn-W,0.415,0.0001195
Ag-Cd-Mn-Zn,0.1,0.0001195
Ag-Cd-Mn-Zr,0.11,0.0001195
Ag-Cd-Mo-Nb,0.305,0.0001195
Ag-Cd-Mo-Ni,0.28,0.0001195
Ag-Cd-Mo-Os,0.23,0.0001195
Ag-Cd-Mo-Pd,0.1275,0.0001195
Ag-Cd-Mo-Pt,0.0975,0.0001195
Ag-Cd-Mo-Re,0.3825,0.0001195
Ag-Cd-Mo-Rh,0.1325,0.0001195
Ag-Cd-Mo-Ta,0.3225,0.0001195
Ag-Cd-Mo-Ti,0.1675,0.0001195
Ag-Cd-Mo-V,0.3275,0.0001195
Ag-Cd-Mo-W,0.4825,0.0001195
Ag-Cd-Mo-Zn,0.205,0.0001195
Ag-Cd-Mo-Zr,0.1775,0.0001195
Ag-Cd-Nb-Ni,0.16,0.0001195
Ag-Cd-Nb-Os,0.09,0.0001195
Ag-Cd-Nb-Pd,-0.0225,0.0001195
Ag-Cd-Nb-Pt,-0.065,0.0001195
Ag-Cd-Nb-Re,0.245,0.0001195
Ag-Cd-Nb-Rh,-0.015,0.0001195
Ag-Cd-Nb-Ta,0.27,0.0001195
Ag-Cd-Nb-Ti,0.115,0.0001195
Ag-Cd-Nb-V,0.285,0.0001195
Ag-Cd-Nb-W,0.3875,0.0001195
Ag-Cd-Nb-Zn,0.095,0.0001195
Ag-Cd-Nb-Zr,0.095,0.0001195
Ag-Cd-Ni-Os,0.075,0.0001195
Ag-Cd-Ni-Pd,-0.0125,0.0001195
Ag-Cd-Ni-Pt,-0.0025,0.0001195
Ag-Cd-Ni-Re,0.2325,0.0001195
Ag-Cd-Ni-Rh,0.03,0.0001195
Ag-Cd-Ni-Ta,0.18,0.0001195
Ag-Cd-Ni-Ti,-0.0225,0.0001195
Ag-Cd-Ni-V,0.175,0.0001195
Ag-Cd-Ni-W,0.3625,0.0001195
Ag-Cd-Ni-Zn,-0.005,0.0001195
Ag-Cd-Ni-Zr,-0.0275,0.0001195
Ag-Cd-Os-Pd,-0.0425,0.0001195
Ag-Cd-Os-Pt,-0.0325,0.0001195
Ag-Cd-Os-Re,0.18,0.0001195
Ag-Cd-Os-Rh,0.0125,0.0001195
Ag-Cd-Os-Ta,0.1,0.0001195
Ag-Cd-Os-Ti,-0.105,0.0001195
Ag-Cd-Os-V,0.08,0.0001195
Ag-Cd-Os-W,0.31,0.0001195
Ag-Cd-Os-Zn,-0.0025,0.0001195
Ag-Cd-Os-Zr,-0.0775,0.0001195
Ag-Cd-Pd-Pt,-0.15,0.0001195
Ag-Cd-Pd-Re,0.1125,0.0001195
Ag-Cd-Pd-Rh,-0.1075,0.0001195
Ag-Cd-Pd-Ta,-0.0,0.0001195
Ag-Cd-Pd-Ti,-0.2175,0.0001195
Ag-Cd-Pd-V,0.025,0.0001195
Ag-Cd-Pd-W,0.2175,0.0001195
Ag-Cd-Pd-Zn,-0.2175,0.0001195
Ag-Cd-Pd-Zr,-0.255,0.0001195
Ag-Cd-Pt-Re,0.105,0.0001195
Ag-Cd-Pt-Rh,-0.0975,0.0001195
Ag-Cd-Pt-Ta,-0.0425,0.0001195
Ag-Cd-Pt-Ti,-0.265,0.0001195
Ag-Cd-Pt-V,-0.015,0.0001195
Ag-Cd-Pt-W,0.19,0.0001195
Ag-Cd-Pt-Zn,-0.19,0.0001195
Ag-Cd-Pt-Zr,-0.3,0.0001195
Ag-Cd-Re-Rh,0.125,0.0001195
Ag-Cd-Re-Ta,0.26,0.0001195
Ag-Cd-Re-Ti,0.07,0.0001195
Ag-Cd-Re-V,0.2425,0.0001195
Ag-Cd-Re-W,0.46,0.0001195
Ag-Cd-Re-Zn,0.1725,0.0001195
Ag-Cd-Re-Zr,0.1025,0.0001195
Ag-Cd-Rh-Ta,-0.0025,0.0001195
Ag-Cd-Rh-Ti,-0.2025,0.0001195
Ag-Cd-Rh-V,0.025,0.0001195
Ag-Cd-Rh-W,0.215,0.0001195
Ag-Cd-Rh-Zn,-0.1375,0.0001195
Ag-Cd-Rh-Zr,-0.225,0.0001195
Ag-Cd-Ta-Ti,0.1525,0.0001195
Ag-Cd-Ta-V,0.31,0.0001195
Ag-Cd-Ta-W,0.4075,0.0001195
Ag-Cd-Ta-Zn,0.14,0.0001195
Ag-Cd-Ta-Zr,0.135,0.0001195
Ag-Cd-Ti-V,0.15,0.0001195
Ag-Cd-Ti-W,0.26,0.0001195
Ag-Cd-Ti-Zn,-0.0625,0.0001195
Ag-Cd-Ti-Zr,-0.03,0.0001195
Ag-Cd-V-W,0.41,0.0001195
Ag-Cd-V-Zn,0.1325,0.0001195
Ag-Cd-V-Zr,0.155,0.0001195
Ag-Cd-W-Zn,0.3125,0.0001195
Ag-Cd-W-Zr,0.2725,0.0001195
Ag-Cd-Zn-Zr,-0.0975,0.0001195
Ag-Co-Cr-Cu,0.35,0.0001195
Ag-Co-Cr-Fe,0.35,0.0001195
Ag-Co-Cr-Hf,0.215,0.0001195
Ag-Co-Cr-Ir,0.1525,0.0001195
Ag-Co-Cr-Mg,0.3225,0.0001195
Ag-Co-Cr-Mn,0.3,0.0001195
Ag-Co-Cr-Mo,0.4025,0.0001195
Ag-Co-Cr-Nb,0.34,0.0001195
Ag-Co-Cr-Ni,0.29,0.0001195
Ag-Co-Cr-Os,0.1775,0.0001195
Ag-Co-Cr-Pd,0.275,0.0001195
Ag-Co-Cr-Pt,0.21,0.0001195
Ag-Co-Cr-Re,0.3225,0.0001195
Ag-Co-Cr-Rh,0.2175,0.0001195
Ag-Co-Cr-Ta,0.3225,0.0001195
Ag-Co-Cr-Ti,0.1825,0.0001195
Ag-Co-Cr-V,0.27,0.0001195
Ag-Co-Cr-W,0.4375,0.0001195
Ag-Co-Cr-Zn,0.23,0.0001195
Ag-Co-Cr-Zr,0.27,0.0001195
Ag-Co-Cu-Fe,0.2775,0.0001195
Ag-Co-Cu-Hf,0.06,0.0001195
Ag-Co-Cu-Ir,0.07,0.0001195
Ag-Co-Cu-Mg,0.105,0.0001195
Ag-Co-Cu-Mn,0.2375,0.0001195
Ag-Co-Cu-Mo,0.3425,0.0001195
Ag-Co-Cu-Nb,0.245,0.0001195
Ag-Co-Cu-Ni,0.1775,0.0001195
Ag-Co-Cu-Os,0.11,0.0001195
Ag-Co-Cu-Pd,0.1175,0.0001195
Ag-Co-Cu-Pt,0.1075,0.0001195
Ag-Co-Cu-Re,0.27,0.0001195
Ag-Co-Cu-Rh,0.1175,0.0001195
Ag-Co-Cu-Ta,0.235,0.0001195
Ag-Co-Cu-Ti,0.065,0.0001195
Ag-Co-Cu-V,0.22,0.0001195
Ag-Co-Cu-W,0.3975,0.0001195
Ag-Co-Cu-Zn,0.0675,0.0001195
Ag-Co-Cu-Zr,0.1,0.0001195
Ag-Co-Fe-Hf,0.1175,0.0001195
Ag-Co-Fe-Ir,0.1025,0.0001195
Ag-Co-Fe-Mg,0.215,0.0001195
Ag-Co-Fe-Mn,0.2575,0.0001195
Ag-Co-Fe-Mo,0.36,0.0001195
Ag-Co-Fe-Nb,0.27,0.0001195
Ag-Co-Fe-Ni,0.215,0.0001195
Ag-Co-Fe-Os,0.1275,0.0001195
Ag-Co-Fe-Pd,0.215,0.0001195
Ag-Co-Fe-Pt,0.1775,0.0001195
Ag-Co-Fe-Re,0.2775,0.0001195
Ag-Co-Fe-Rh,0.155,0.0001195
Ag-Co-Fe-Ta,0.25,0.0001195
Ag-Co-Fe-Ti,0.0875,0.0001195
Ag-Co-Fe-V,0.2075,0.0001195
Ag-Co-Fe-W,0.4,0.0001195
Ag-Co-Fe-Zn,0.1425,0.0001195
Ag-Co-Fe-Zr,0.1675,0.0001195
Ag-Co-Hf-Ir,-0.2375,0.0001195
Ag-Co-Hf-Mg,0.015,0.0001195
Ag-Co-Hf-Mn,0.095,0.0001195
Ag-Co-Hf-Mo,0.15,0.0001195
Ag-Co-Hf-Nb,0.0925,0.0001195
Ag-Co-Hf-Ni,-0.01,0.0001195
Ag-Co-Hf-Os,-0.1225,0.0001195
Ag-Co-Hf-Pd,-0.12,0.0001195
Ag-Co-Hf-Pt,-0.205,0.0001195
Ag-Co-Hf-Re,0.045,0.0001195
Ag-Co-Hf-Rh,-0.175,0.0001195
Ag-Co-Hf-Ta,0.0925,0.0001195
Ag-Co-Hf-Ti,-0.04,0.0001195
Ag-Co-Hf-V,0.0975,0.0001195
Ag-Co-Hf-W,0.2075,0.0001195
Ag-Co-Hf-Zn,-0.055,0.0001195
Ag-Co-Hf-Zr,-0.015,0.0001195
Ag-Co-Ir-Mg,-0.0575,0.0001195
Ag-Co-Ir-Mn,0.0625,0.0001195
Ag-Co-Ir-Mo,0.115,0.0001195
Ag-Co-Ir-Nb,-0.0175,0.0001195
Ag-Co-Ir-Ni,0.0525,0.0001195
Ag-Co-Ir-Os,-0.045,0.0001195
Ag-Co-Ir-Pd,0.0475,0.0001195
Ag-Co-Ir-Pt,0.0375,0.0001195
Ag-Co-Ir-Re,0.055,0.0001195
Ag-Co-Ir-Rh,0.0,0.0001195
Ag-Co-Ir-Ta,-0.045,0.0001195
Ag-Co-Ir-Ti,-0.2175,0.0001195
Ag-Co-Ir-V,-0.0325,0.0001195
Ag-Co-Ir-W,0.155,0.0001195
Ag-Co-Ir-Zn,-0.0625,0.0001195
Ag-Co-Ir-Zr,-0.1725,0.0001195
Ag-Co-Mg-Mn,0.1975,0.0001195
Ag-Co-Mg-Mo,0.275,0.0001195
Ag-Co-Mg-Nb,0.1975,0.0001195
Ag-Co-Mg-Ni,0.095,0.0001195
Ag-Co-Mg-Os,0.025,0.0001195
Ag-Co-Mg-Pd,-0.0625,0.0001195
Ag-Co-Mg-Pt,-0.1,0.0001195
Ag-Co-Mg-Re,0.1925,0.0001195
Ag-Co-Mg-Rh,-0.0325,0.0001195
Ag-Co-Mg-Ta,0.2075,0.0001195
Ag-Co-Mg-Ti,0.035,0.0001195
Ag-Co-Mg-V,0.2,0.0001195
Ag-Co-Mg-W,0.3425,0.0001195
Ag-Co-Mg-Zn,0.01,0.0001195
Ag-Co-Mg-Zr,0.045,0.0001195
Ag-Co-Mn-Mo,0.3175,0.0001195
Ag-Co-Mn-Nb,0.2375,0.0001195
Ag-Co-Mn-Ni,0.1975,0.0001195
Ag-Co-Mn-Os,0.0875,0.0001195
Ag-Co-Mn-Pd,0.135,0.0001195
Ag-Co-Mn-Pt,0.0925,0.0001195
Ag-Co-Mn-Re,0.2325,0.0001195
Ag-Co-Mn-Rh,0.1225,0.0001195
Ag-Co-Mn-Ta,0.215,0.0001195
Ag-Co-Mn-Ti,0.0575,0.0001195
Ag-Co-Mn-V,0.16,0.0001195
Ag-Co-Mn-W,0.355,0.0001195
Ag-Co-Mn-Zn,0.12,0.0001195
Ag-Co-Mn-Zr,0.15,0.0001195
Ag-Co-Mo-Nb,0.2875,0.0001195
Ag-Co-Mo-Ni,0.285,0.0001195
Ag-Co-Mo-Os,0.1875,0.0001195
Ag-Co-Mo-Pd,0.25,0.0001195
Ag-Co-Mo-Pt,0.1825,0.0001195
Ag-Co-Mo-Re,0.3225,0.0001195
Ag-Co-Mo-Rh,0.185,0.0001195
Ag-Co-Mo-Ta,0.265,0.0001195
Ag-Co-Mo-Ti,0.14,0.0001195
Ag-Co-Mo-V,0.26,0.0001195
Ag-Co-Mo-W,0.4125,0.0001195
Ag-Co-Mo-Zn,0.215,0.0001195
Ag-Co-Mo-Zr,0.2075,0.0001195
Ag-Co-Nb-Ni,0.1775,0.0001195
Ag-Co-Nb-Os,0.06,0.0001195
Ag-Co-Nb-Pd,0.1125,0.0001195
Ag-Co-Nb-Pt,0.0325,0.0001195
Ag-Co-Nb-Re,0.1975,0.0001195
Ag-Co-Nb-Rh,0.05,0.0001195
Ag-Co-Nb-Ta,0.225,0.0001195
Ag-Co-Nb-Ti,0.1,0.0001195
Ag-Co-Nb-V,0.23,0.0001195
Ag-Co-Nb-W,0.33,0.0001195
Ag-Co-Nb-Zn,0.1175,0.0001195
Ag-Co-Nb-Zr,0.1375,0.0001195
Ag-Co-Ni-Os,0.0675,0.0001195
Ag-Co-Ni-Pd,0.145,0.0001195
Ag-Co-Ni-Pt,0.1175,0.0001195
Ag-Co-Ni-Re,0.2075,0.0001195
Ag-Co-Ni-Rh,0.1175,0.0001195
Ag-Co-Ni-Ta,0.1575,0.0001195
Ag-Co-Ni-Ti,-0.015,0.0001195
Ag-Co-Ni-V,0.1425,0.0001195
Ag-Co-Ni-W,0.3275,0.0001195
Ag-Co-Ni-Zn,0.04,0.0001195
Ag-Co-Ni-Zr,0.0375,0.0001195
Ag-Co-Os-Pd,0.0675,0.0001195
Ag-Co-Os-Pt,0.04,0.0001195
Ag-Co-Os-Re,0.1075,0.0001195
Ag-Co-Os-Rh,0.0525,0.0001195
Ag-Co-Os-Ta,0.03,0.0001195
Ag-Co-Os-Ti,-0.145,0.0001195
Ag-Co-Os-V,0.0,0.0001195
Ag-Co-Os-W,0.2275,0.0001195
Ag-Co-Os-Zn,-0.005,0.0001195
Ag-Co-Os-Zr,-0.06,0.0001195
Ag-Co-Pd-Pt,0.0875,0.0001195
Ag-Co-Pd-Re,0.205,0.0001195
Ag-Co-Pd-Rh,0.0975,0.0001195
Ag-Co-Pd-Ta,0.095,0.0001195
Ag-Co-Pd-Ti,-0.0925,0.0001195
Ag-Co-Pd-V,0.11,0.0001195
Ag-Co-Pd-W,0.3,0.0001195
Ag-Co-Pd-Zn,-0.055,0.0001195
Ag-Co-Pd-Zr,-0.0725,0.0001195
Ag-Co-Pt-Re,0.16,0.0001195
Ag-Co-Pt-Rh,0.07,0.0001195
Ag-Co-Pt-Ta,0.015,0.0001195
Ag-Co-Pt-Ti,-0.1775,0.0001195
Ag-Co-Pt-V,0.0325,0.0001195
Ag-Co-Pt-W,0.235,0.0001195
Ag-Co-Pt-Zn,-0.065,0.0001195
Ag-Co-Pt-Zr,-0.155,0.0001195
Ag-Co-Re-Rh,0.1475,0.0001195
Ag-Co-Re-Ta,0.1725,0.0001195
Ag-Co-Re-Ti,0.0125,0.0001195
Ag-Co-Re-V,0.145,0.0001195
Ag-Co-Re-W,0.36,0.0001195
Ag-Co-Re-Zn,0.1525,0.0001195
Ag-Co-Re-Zr,0.1025,0.0001195
Ag-Co-Rh-Ta,0.0225,0.0001195
Ag-Co-Rh-Ti,-0.1475,0.0001195
Ag-Co-Rh-V,0.04,0.0001195
Ag-Co-Rh-W,0.2275,0.0001195
Ag-Co-Rh-Zn,-0.045,0.0001195
Ag-Co-Rh-Zr,-0.1125,0.0001195
Ag-Co-Ta-Ti,0.0975,0.0001195
Ag-Co-Ta-V,0.215,0.0001195
Ag-Co-Ta-W,0.31,0.0001195
Ag-Co-Ta-Zn,0.1225,0.0001195
Ag-Co-Ta-Zr,0.1375,0.0001195
Ag-Co-Ti-V,0.085,0.0001195
Ag-Co-Ti-W,0.1925,0.0001195
Ag-Co-Ti-Zn,-0.05,0.0001195
Ag-Co-Ti-Zr,0.0025,0.0001195
Ag-Co-V-W,0.3025,0.0001195
Ag-Co-V-Zn,0.105,0.0001195
Ag-Co-V-Zr,0.1475,0.0001195
Ag-Co-W-Zn,0.2825,0.0001195
Ag-Co-W-Zr,0.2625,0.0001195
Ag-Co-Zn-Zr,-0.0275,0.0001195
Ag-Cr-Cu-Fe,0.3825,0.0001195
Ag-Cr-Cu-Hf,0.25,0.0001195
Ag-Cr-Cu-Ir,0.1475,0.0001195
Ag-Cr-Cu-Mg,0.2825,0.0001195
Ag-Cr-Cu-Mn,0.325,0.0001195
Ag-Cr-Cu-Mo,0.44,0.0001195
Ag-Cr-Cu-Nb,0.3775,0.0001195
Ag-Cr-Cu-Ni,0.295,0.0001195
Ag-Cr-Cu-Os,0.19,0.0001195
Ag-Cr-Cu-Pd,0.2375,0.0001195
Ag-Cr-Cu-Pt,0.1925,0.0001195
Ag-Cr-Cu-Re,0.355,0.0001195
Ag-Cr-Cu-Rh,0.21,0.0001195
Ag-Cr-Cu-Ta,0.375,0.0001195
Ag-Cr-Cu-Ti,0.23,0.0001195
Ag-Cr-Cu-V,0.33,0.0001195
Ag-Cr-Cu-W,0.4925,0.0001195
Ag-Cr-Cu-Zn,0.215,0.0001195
Ag-Cr-Cu-Zr,0.2875,0.0001195
Ag-Cr-Fe-Hf,0.265,0.0001195
Ag-Cr-Fe-Ir,0.1375,0.0001195
Ag-Cr-Fe-Mg,0.35,0.0001195
Ag-Cr-Fe-Mn,0.3025,0.0001195
Ag-Cr-Fe-Mo,0.415,0.0001195
Ag-Cr-Fe-Nb,0.36,0.0001195
Ag-Cr-Fe-Ni,0.29,0.0001195
Ag-Cr-Fe-Os,0.165,0.0001195
Ag-Cr-Fe-Pd,0.2925,0.0001195
Ag-Cr-Fe-Pt,0.22,0.0001195
Ag-Cr-Fe-Re,0.32,0.0001195
Ag-Cr-Fe-Rh,0.205,0.0001195
Ag-Cr-Fe-Ta,0.3475,0.0001195
Ag-Cr-Fe-Ti,0.21,0.0001195
Ag-Cr-Fe-V,0.275,0.0001195
Ag-Cr-Fe-W,0.4525,0.0001195
Ag-Cr-Fe-Zn,0.2475,0.0001195
Ag-Cr-Fe-Zr,0.3125,0.0001195
Ag-Cr-Hf-Ir,-0.1175,0.0001195
Ag-Cr-Hf-Mg,0.235,0.0001195
Ag-Cr-Hf-Mn,0.225,0.0001195
Ag-Cr-Hf-Mo,0.29,0.0001195
Ag-Cr-Hf-Nb,0.2675,0.0001195
Ag-Cr-Hf-Ni,0.15,0.0001195
Ag-Cr-Hf-Os,0.0,0.0001195
Ag-Cr-Hf-Pd,0.0425,0.0001195
Ag-Cr-Hf-Pt,-0.0775,0.0001195
Ag-Cr-Hf-Re,0.1725,0.0001195
Ag-Cr-Hf-Rh,-0.04,0.0001195
Ag-Cr-Hf-Ta,0.275,0.0001195
Ag-Cr-Hf-Ti,0.1675,0.0001195
Ag-Cr-Hf-V,0.25,0.0001195
Ag-Cr-Hf-W,0.345,0.0001195
Ag-Cr-Hf-Zn,0.135,0.0001195
Ag-Cr-Hf-Zr,0.215,0.0001195
Ag-Cr-Ir-Mg,0.05,0.0001195
Ag-Cr-Ir-Mn,0.08,0.0001195
Ag-Cr-Ir-Mo,0.1425,0.0001195
Ag-Cr-Ir-Nb,0.045,0.0001195
Ag-Cr-Ir-Ni,0.1,0.0001195
Ag-Cr-Ir-Os,-0.035,0.0001195
Ag-Cr-Ir-Pd,0.0975,0.0001195
Ag-Cr-Ir-Pt,0.0525,0.0001195
Ag-Cr-Ir-Re,0.07,0.0001195
Ag-Cr-Ir-Rh,0.0225,0.0001195
Ag-Cr-Ir-Ta,0.025,0.0001195
Ag-Cr-Ir-Ti,-0.1225,0.0001195
Ag-Cr-Ir-V,0.0075,0.0001195
Ag-Cr-Ir-W,0.18,0.0001195
Ag-Cr-Ir-Zn,0.015,0.0001195
Ag-Cr-Ir-Zr,-0.055,0.0001195
Ag-Cr-Mg-Mn,0.315,0.0001195
Ag-Cr-Mg-Mo,0.4025,0.0001195
Ag-Cr-Mg-Nb,0.36,0.0001195
Ag-Cr-Mg-Ni,0.2425,0.0001195
Ag-Cr-Mg-Os,0.135,0.0001195
Ag-Cr-Mg-Pd,0.0875,0.0001195
Ag-Cr-Mg-Pt,0.015,0.0001195
Ag-Cr-Mg-Re,0.3075,0.0001195
Ag-Cr-Mg-Rh,0.09,0.0001195
Ag-Cr-Mg-Ta,0.3775,0.0001195
Ag-Cr-Mg-Ti,0.23,0.0001195
Ag-Cr-Mg-V,0.34,0.0001195
Ag-Cr-Mg-W,0.4675,0.0001195
Ag-Cr-Mg-Zn,0.1875,0.0001195
Ag-Cr-Mg-Zr,0.2625,0.0001195
Ag-Cr-Mn-Mo,0.355,0.0001195
Ag-Cr-Mn-Nb,0.31,0.0001195
Ag-Cr-Mn-Ni,0.255,0.0001195
Ag-Cr-Mn-Os,0.1075,0.0001195
Ag-Cr-Mn-Pd,0.195,0.0001195
Ag-Cr-Mn-Pt,0.1175,0.0001195
Ag-Cr-Mn-Re,0.2575,0.0001195
Ag-Cr-Mn-Rh,0.155,0.0001195
Ag-Cr-Mn-Ta,0.295,0.0001195
Ag-Cr-Mn-Ti,0.1625,0.0001195
Ag-Cr-Mn-V,0.21,0.0001195
Ag-Cr-Mn-W,0.39,0.0001195
Ag-Cr-Mn-Zn,0.2075,0.0001195
Ag-Cr-Mn-Zr,0.2775,0.0001195
Ag-Cr-Mo-Nb,0.37,0.0001195
Ag-Cr-Mo-Ni,0.3525,0.0001195
Ag-Cr-Mo-Os,0.2175,0.0001195
Ag-Cr-Mo-Pd,0.32,0.0001195
Ag-Cr-Mo-Pt,0.2175,0.0001195
Ag-Cr-Mo-Re,0.3575,0.0001195
Ag-Cr-Mo-Rh,0.2275,0.0001195
Ag-Cr-Mo-Ta,0.355,0.0001195
Ag-Cr-Mo-Ti,0.255,0.0001195
Ag-Cr-Mo-V,0.32,0.0001195
Ag-Cr-Mo-W,0.4575,0.0001195
Ag-Cr-Mo-Zn,0.3125,0.0001195
Ag-Cr-Mo-Zr,0.345,0.0001195
Ag-Cr-Nb-Ni,0.28,0.0001195
Ag-Cr-Nb-Os,0.125,0.0001195
Ag-Cr-Nb-Pd,0.2175,0.0001195
Ag-Cr-Nb-Pt,0.1025,0.0001195
Ag-Cr-Nb-Re,0.2675,0.0001195
Ag-Cr-Nb-Rh,0.1275,0.0001195
Ag-Cr-Nb-Ta,0.35,0.0001195
Ag-Cr-Nb-Ti,0.25,0.0001195
Ag-Cr-Nb-V,0.325,0.0001195
Ag-Cr-Nb-W,0.41,0.0001195
Ag-Cr-Nb-Zn,0.25,0.0001195
